F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_25_702.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_25_702.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_25_702.jpg,0,1,0,30.19007
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_25_771.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_25_771.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_25_771.jpg,0,1,0,30.19028
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_25_841.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_25_841.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_25_841.jpg,-0.15,1,0,30.18645
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_25_909.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_25_909.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_25_909.jpg,-0.35,1,0,30.16477
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_25_980.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_25_980.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_25_980.jpg,-0.5000001,1,0,30.14624
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_049.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_049.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_049.jpg,0,1,0,30.18496
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_120.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_120.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_120.jpg,0,1,0,30.18993
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_190.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_190.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_190.jpg,0,1,0,30.18982
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_256.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_256.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_256.jpg,-0.1,1,0,30.18904
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_324.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_324.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_324.jpg,-0.25,1,0,30.17568
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_391.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_391.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_391.jpg,-0.45,1,0,30.15316
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_458.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_458.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_458.jpg,0,1,0,30.18692
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_528.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_528.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_528.jpg,0,1,0,30.18816
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_596.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_596.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_596.jpg,0,1,0,30.19083
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_663.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_663.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_663.jpg,-0.05,1,0,30.19029
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_732.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_732.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_732.jpg,-0.25,1,0,30.17609
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_801.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_801.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_801.jpg,-0.4,1,0,30.15847
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_870.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_870.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_870.jpg,-0.6000001,1,0,30.13361
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_26_938.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_26_938.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_26_938.jpg,0,1,0,30.17783
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_007.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_007.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_007.jpg,0,1,0,30.1844
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_076.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_076.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_076.jpg,0,1,0,30.19119
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_144.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_144.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_144.jpg,-0.05,1,0,30.18996
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_214.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_214.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_214.jpg,-0.25,1,0,30.17788
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_286.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_286.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_286.jpg,-0.45,1,0,30.15319
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_354.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_354.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_354.jpg,-0.6000001,1,0,30.13486
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_422.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_422.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_422.jpg,0,1,0,30.18307
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_493.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_493.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_493.jpg,0,1,0,30.189
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_560.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_560.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_560.jpg,-0.1,1,0,30.19013
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_629.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_629.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_629.jpg,-0.3,1,0,30.17315
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_699.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_699.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_699.jpg,-0.45,1,0,30.15443
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_770.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_770.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_770.jpg,-0.6500001,1,0,30.12888
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_838.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_838.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_838.jpg,0,1,0,30.16693
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_909.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_909.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_909.jpg,0,1,0,30.18387
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_27_976.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_27_976.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_27_976.jpg,0,1,0,30.18872
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_047.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_047.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_047.jpg,0,1,0,30.19066
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_119.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_119.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_119.jpg,-0.1,1,0,30.18946
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_186.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_186.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_186.jpg,-0.3,1,0,30.17188
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_259.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_259.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_259.jpg,-0.45,1,0,30.15343
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_329.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_329.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_329.jpg,0,1,0,30.1885
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_399.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_399.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_399.jpg,0,1,0,30.18979
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_467.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_467.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_467.jpg,0,1,0,30.19065
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_537.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_537.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_537.jpg,0,1,0,30.19022
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_605.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_605.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_605.jpg,-0.2,1,0,30.18097
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_677.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_677.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_677.jpg,-0.35,1,0,30.16465
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_745.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_745.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_745.jpg,0,1,0,30.18909
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_813.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_813.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_813.jpg,0,1,0,30.18972
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_880.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_880.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_880.jpg,0,1,0,30.19011
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_28_947.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_28_947.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_28_947.jpg,-0.1,1,0,30.18877
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_017.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_017.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_017.jpg,-0.25,1,0,30.17642
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_089.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_089.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_089.jpg,-0.45,1,0,30.15266
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_160.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_160.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_160.jpg,0,1,0,30.17569
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_232.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_232.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_232.jpg,0,1,0,30.18771
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_304.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_304.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_304.jpg,0,1,0,30.18963
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_371.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_371.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_371.jpg,0,1,0,30.19068
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_443.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_443.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_443.jpg,-0.1,1,0,30.18896
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_514.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_514.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_514.jpg,-0.3,1,0,30.17102
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_581.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_581.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_581.jpg,0,1,0,30.18203
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_653.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_653.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_653.jpg,0,1,0,30.18937
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_726.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_726.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_726.jpg,0,1,0,30.19012
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_797.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_797.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_797.jpg,0,1,0,30.19027
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_864.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_864.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_864.jpg,0,1,0,30.19029
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_29_936.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_29_936.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_29_936.jpg,0,1,0,30.19049
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_007.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_007.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_007.jpg,0,1,0,30.19033
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_077.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_077.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_077.jpg,0,1,0,30.1903
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_147.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_147.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_147.jpg,-0.2,1,0,30.17952
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_219.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_219.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_219.jpg,0,1,0,30.1847
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_286.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_286.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_286.jpg,0,1,0,30.18983
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_358.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_358.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_358.jpg,0,1,0,30.19022
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_429.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_429.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_429.jpg,0,1,0,30.19031
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_499.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_499.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_499.jpg,0,1,0,30.19032
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_568.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_568.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_568.jpg,0,1,0,30.19034
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_637.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_637.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_637.jpg,0,1,0,30.1903
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_705.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_705.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_705.jpg,0,1,0,30.19029
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_775.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_775.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_775.jpg,0,1,0,30.19022
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_843.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_843.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_843.jpg,0,1,0,30.19032
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_911.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_911.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_911.jpg,0,1,0,30.19028
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_30_980.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_30_980.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_30_980.jpg,-0.15,1,0,30.18412
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_31_051.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_31_051.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_31_051.jpg,-0.35,1,0,30.16345
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_31_122.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_31_122.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_31_122.jpg,-0.5000001,1,0,30.14536
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_31_195.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_31_195.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_31_195.jpg,0,1,0,30.18062
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_31_267.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_31_267.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_31_267.jpg,0,1,0,30.18806
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_31_337.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_31_337.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_31_337.jpg,0,1,0,30.18968
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_31_406.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_31_406.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_31_406.jpg,-0.1,1,0,30.1895
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_31_476.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_31_476.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_31_476.jpg,-0.25,1,0,30.1777
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_31_544.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_31_544.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_31_544.jpg,0,1,0,30.18406
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_31_616.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_31_616.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_31_616.jpg,0,1,0,30.18975
F:\Brian\Code\MachineLearning_TermProject\data\IMG\center_2018_12_10_03_37_31_685.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\left_2018_12_10_03_37_31_685.jpg,F:\Brian\Code\MachineLearning_TermProject\data\IMG\right_2018_12_10_03_37_31_685.jpg,0,1,0,30.19014
